raw_salary,min_monthly,max_monthly,annual_months,total_min,total_max,salary_type,parse_flag
28k-40k·16薪,28.0,40.0,16,448.0,640.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20k-30k·18薪,20.0,30.0,18,360.0,540.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
28k-35k·13薪,28.0,35.0,13,364.0,455.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-18k·13薪,16.0,18.0,13,208.0,234.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-28k·13薪,17.0,28.0,13,221.0,364.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-48k·13薪,35.0,48.0,13,455.0,624.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-33k,18.0,33.0,12,216.0,396.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-26k·15薪,20.0,26.0,15,300.0,390.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
10k-14k·16薪,10.0,14.0,16,160.0,224.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9k-15k·14薪,9.0,15.0,14,126.0,210.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-25k·14薪,17.0,25.0,14,238.0,350.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
60k-100k,60.0,100.0,12,720.0,1200.0,月薪,预处理|补全前项k|补全后项k|正常解析
120k-150k,120.0,150.0,12,1440.0,1800.0,月薪,预处理|补全前项k|补全后项k|正常解析
45k-75k,45.0,75.0,12,540.0,900.0,月薪,预处理|补全前项k|补全后项k|正常解析
16k-29k,16.0,29.0,12,192.0,348.0,月薪,预处理|补全前项k|补全后项k|正常解析
70k-80k,70.0,80.0,12,840.0,960.0,月薪,预处理|补全前项k|补全后项k|正常解析
44k-80k,44.0,80.0,12,528.0,960.0,月薪,预处理|补全前项k|补全后项k|正常解析
33k-58k,33.0,58.0,12,396.0,696.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-50k,28.0,50.0,12,336.0,600.0,月薪,预处理|补全前项k|补全后项k|正常解析
80k-150k,80.0,150.0,12,960.0,1800.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-30k,28.0,30.0,12,336.0,360.0,月薪,预处理|补全前项k|补全后项k|正常解析
19k-38k,19.0,38.0,12,228.0,456.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-44k,22.0,44.0,12,264.0,528.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-27k,18.0,27.0,12,216.0,324.0,月薪,预处理|补全前项k|补全后项k|正常解析
35k-48k,35.0,48.0,12,420.0,576.0,月薪,预处理|补全前项k|补全后项k|正常解析
50k-65k,50.0,65.0,12,600.0,780.0,月薪,预处理|补全前项k|补全后项k|正常解析
30k-38k,30.0,38.0,12,360.0,456.0,月薪,预处理|补全前项k|补全后项k|正常解析
70k-90k,70.0,90.0,12,840.0,1080.0,月薪,预处理|补全前项k|补全后项k|正常解析
32k-33k,32.0,33.0,12,384.0,396.0,月薪,预处理|补全前项k|补全后项k|正常解析
25k-26k,25.0,26.0,12,300.0,312.0,月薪,预处理|补全前项k|补全后项k|正常解析
30k-60k·22薪,30.0,60.0,22,660.0,1320.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-18k·15薪,15.0,18.0,15,225.0,270.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
100-136元/天,3.0,4.1,12,36.0,49.2,日薪换算,预处理|元/天转月薪|构造标准文本|补全前项k|补全后项k|正常解析
14k-20k·16薪,14.0,20.0,16,224.0,320.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-60k·18薪,30.0,60.0,18,540.0,1080.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-50k·20薪,25.0,50.0,20,500.0,1000.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-32k·16薪,16.0,32.0,16,256.0,512.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-34k·15薪,17.0,34.0,15,255.0,510.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-28k·14薪,16.0,28.0,14,224.0,392.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-30k·16薪,16.0,30.0,16,256.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-22k·15薪,17.0,22.0,15,255.0,330.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9k-14k·16薪,9.0,14.0,16,144.0,224.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-24k·15薪,15.0,24.0,15,225.0,360.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-19k·15薪,14.0,19.0,15,210.0,285.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
200k-250k,200.0,250.0,12,2400.0,3000.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-30k·16薪,17.0,30.0,16,272.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-16k·16薪,15.0,16.0,16,240.0,256.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-22k·15薪,16.0,22.0,15,240.0,330.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-20k·14薪,17.0,20.0,14,238.0,280.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
200k-400k,200.0,400.0,12,2400.0,4800.0,月薪,预处理|补全前项k|补全后项k|正常解析
21k-27k,21.0,27.0,12,252.0,324.0,月薪,预处理|补全前项k|补全后项k|正常解析
23k-26k·15薪,23.0,26.0,15,345.0,390.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-14k·14薪,12.0,14.0,14,168.0,196.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-34k·14薪,17.0,34.0,14,238.0,476.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9k-18k·14薪,9.0,18.0,14,126.0,252.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13k-16k·14薪,13.0,16.0,14,182.0,224.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-28k·16薪,14.0,28.0,16,224.0,448.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-30k·14薪,16.0,30.0,14,224.0,420.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13k-26k·16薪,13.0,26.0,16,208.0,416.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-26k·14薪,14.0,26.0,14,196.0,364.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-48k·16薪,25.0,48.0,16,400.0,768.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
38k-58k·16薪,38.0,58.0,16,608.0,928.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-45k·13薪,35.0,45.0,13,455.0,585.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-70k·16薪,40.0,70.0,16,640.0,1120.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
55k-85k·15薪,55.0,85.0,15,825.0,1275.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-70k·15薪,45.0,70.0,15,675.0,1050.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
42k-68k·15薪,42.0,68.0,15,630.0,1020.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-75k·15薪,45.0,75.0,15,675.0,1125.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
10k-13k·13薪,10.0,13.0,13,130.0,169.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-20k·16薪,15.0,20.0,16,240.0,320.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-23k·16薪,12.0,23.0,16,192.0,368.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20k-40k·18薪,20.0,40.0,18,360.0,720.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
10k-14k·15薪,10.0,14.0,15,150.0,210.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
24k-33k·13薪,24.0,33.0,13,312.0,429.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-28k·15薪,14.0,28.0,15,210.0,420.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
11k-18k·14薪,11.0,18.0,14,154.0,252.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k·13薪,30.0,55.0,13,390.0,715.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-29k·14薪,18.0,29.0,14,252.0,406.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
22k-44k·15薪,22.0,44.0,15,330.0,660.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
80k-100k,80.0,100.0,12,960.0,1200.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-30k·15薪,17.0,30.0,15,255.0,450.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
26k-52k,26.0,52.0,12,312.0,624.0,月薪,预处理|补全前项k|补全后项k|正常解析
16k-29k·14薪,16.0,29.0,14,224.0,406.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-70k·14薪,40.0,70.0,14,560.0,980.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-55k·15薪,45.0,55.0,15,675.0,825.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-65k,45.0,65.0,12,540.0,780.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-56k·15薪,28.0,56.0,15,420.0,840.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-17k·16薪,12.0,17.0,16,192.0,272.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
7k-12k·18薪,7.0,12.0,18,126.0,216.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k·16薪,30.0,55.0,16,480.0,880.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
26k-52k·16薪,26.0,52.0,16,416.0,832.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
21k-35k·18薪,21.0,35.0,18,378.0,630.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-13k·14薪,12.0,13.0,14,168.0,182.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-18k·16薪,15.0,18.0,16,240.0,288.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
5k-8k·15薪,5.0,8.0,15,75.0,120.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
23k-27k,23.0,27.0,12,276.0,324.0,月薪,预处理|补全前项k|补全后项k|正常解析
16k-20k·20薪,16.0,20.0,20,320.0,400.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9k-11k·13薪,9.0,11.0,13,117.0,143.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-29k·15薪,16.0,29.0,15,240.0,435.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
22k-28k·15薪,22.0,28.0,15,330.0,420.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-65k,40.0,65.0,12,480.0,780.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-25k·18薪,20.0,25.0,18,360.0,450.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
100k-130k,100.0,130.0,12,1200.0,1560.0,月薪,预处理|补全前项k|补全后项k|正常解析
12k-15k·16薪,12.0,15.0,16,192.0,240.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k·18薪,30.0,55.0,18,540.0,990.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-33k·14薪,18.0,33.0,14,252.0,462.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
19k-30k·13薪,19.0,30.0,13,247.0,390.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-35k·24薪,25.0,35.0,24,600.0,840.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
33k-63k·18薪,33.0,63.0,18,594.0,1134.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-40k·20薪,25.0,40.0,20,500.0,800.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-55k·13薪,45.0,55.0,13,585.0,715.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-70k·15薪,35.0,70.0,15,525.0,1050.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-35k·18薪,18.0,35.0,18,324.0,630.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
60k-100k·16薪,60.0,100.0,16,960.0,1600.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20k-36k·14薪,20.0,36.0,14,280.0,504.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-33k·14薪,17.0,33.0,14,238.0,462.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
65k-100k,65.0,100.0,12,780.0,1200.0,月薪,预处理|补全前项k|补全后项k|正常解析
15k-27k·15薪,15.0,27.0,15,225.0,405.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-28k·16薪,15.0,28.0,16,240.0,448.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20k-32k·13薪,20.0,32.0,13,260.0,416.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9k-16k·13薪,9.0,16.0,13,117.0,208.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
100k-120k,100.0,120.0,12,1200.0,1440.0,月薪,预处理|补全前项k|补全后项k|正常解析
15k-25k·20薪,15.0,25.0,20,300.0,500.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-30k·15薪,16.0,30.0,15,240.0,450.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
23k-40k·16薪,23.0,40.0,16,368.0,640.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-85k,45.0,85.0,12,540.0,1020.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-22k·16薪,18.0,22.0,16,288.0,352.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-17k·15薪,15.0,17.0,15,225.0,255.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-70k·18薪,35.0,70.0,18,630.0,1260.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-80k·15薪,45.0,80.0,15,675.0,1200.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
23k-30k·14薪,23.0,30.0,14,322.0,420.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
19k-26k·13薪,19.0,26.0,13,247.0,338.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-23k·14薪,18.0,23.0,14,252.0,322.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-28k·16薪,18.0,28.0,16,288.0,448.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
50k-75k,50.0,75.0,12,600.0,900.0,月薪,预处理|补全前项k|补全后项k|正常解析
23k-45k·15薪,23.0,45.0,15,345.0,675.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
60k-75k,60.0,75.0,12,720.0,900.0,月薪,预处理|补全前项k|补全后项k|正常解析
45k-65k·14薪,45.0,65.0,14,630.0,910.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-80k·16薪,40.0,80.0,16,640.0,1280.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
50k-100k·22薪,50.0,100.0,22,1100.0,2200.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-50k·16薪,35.0,50.0,16,560.0,800.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
26k-33k·14薪,26.0,33.0,14,364.0,462.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-60k·15薪,35.0,60.0,15,525.0,900.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-50k·14薪,40.0,50.0,14,560.0,700.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-80k·13薪,40.0,80.0,13,520.0,1040.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
33k-63k,33.0,63.0,12,396.0,756.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-21k·15薪,20.0,21.0,15,300.0,315.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-90k·16薪,45.0,90.0,16,720.0,1440.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
50k-70k·14薪,50.0,70.0,14,700.0,980.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k·22薪,30.0,55.0,22,660.0,1210.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
32k-60k·15薪,32.0,60.0,15,480.0,900.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
60k-120k·16薪,60.0,120.0,16,960.0,1920.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
80k-100k·14薪,80.0,100.0,14,1120.0,1400.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-70k·16薪,35.0,70.0,16,560.0,1120.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
45k-65k·13薪,45.0,65.0,13,585.0,845.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-25k·15薪,14.0,25.0,15,210.0,375.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
21k-42k·14薪,21.0,42.0,14,294.0,588.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-62k·15薪,35.0,62.0,15,525.0,930.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
55k-100k·13薪,55.0,100.0,13,715.0,1300.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-48k·15薪,25.0,48.0,15,375.0,720.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
27k-45k·15薪,27.0,45.0,15,405.0,675.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-15k·15薪,12.0,15.0,15,180.0,225.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
